2.081000000000000000e+03,1.691000000000000000e+03,1.609000000000000000e+03,8.820000000000000000e+02,1.708000000000000000e+03,8.740000000000000000e+02,8.610000000000000000e+02,2.940000000000000000e+02,-1.100000000000000000e+01
2.097000000000000000e+03,1.700000000000000000e+03,1.646000000000000000e+03,8.820000000000000000e+02,1.722000000000000000e+03,8.340000000000000000e+02,8.370000000000000000e+02,2.820000000000000000e+02,-1.100000000000000000e+01
3.010000000000000000e+02,8.580000000000000000e+02,8.970000000000000000e+02,1.670000000000000000e+03,8.690000000000000000e+02,1.637000000000000000e+03,1.684000000000000000e+03,2.084000000000000000e+03,-1.100000000000000000e+01
8.210000000000000000e+02,1.663000000000000000e+03,2.350000000000000000e+02,8.480000000000000000e+02,1.692000000000000000e+03,2.210000000000000000e+03,8.450000000000000000e+02,1.686000000000000000e+03,-1.100000000000000000e+01
1.692000000000000000e+03,2.098000000000000000e+03,8.520000000000000000e+02,1.664000000000000000e+03,8.890000000000000000e+02,1.628000000000000000e+03,3.030000000000000000e+02,8.740000000000000000e+02,-1.100000000000000000e+01
8.480000000000000000e+02,1.684000000000000000e+03,2.740000000000000000e+02,8.110000000000000000e+02,1.690000000000000000e+03,2.124000000000000000e+03,8.420000000000000000e+02,1.727000000000000000e+03,-1.100000000000000000e+01
2.067000000000000000e+03,1.662000000000000000e+03,1.697000000000000000e+03,8.520000000000000000e+02,1.702000000000000000e+03,8.810000000000000000e+02,8.460000000000000000e+02,2.930000000000000000e+02,-1.100000000000000000e+01
2.810000000000000000e+02,8.630000000000000000e+02,8.290000000000000000e+02,1.731000000000000000e+03,8.340000000000000000e+02,1.649000000000000000e+03,1.669000000000000000e+03,2.144000000000000000e+03,-1.100000000000000000e+01
1.698000000000000000e+03,8.350000000000000000e+02,8.430000000000000000e+02,2.970000000000000000e+02,2.106000000000000000e+03,1.675000000000000000e+03,1.683000000000000000e+03,8.630000000000000000e+02,-1.100000000000000000e+01
2.660000000000000000e+02,8.280000000000000000e+02,8.800000000000000000e+02,1.667000000000000000e+03,8.680000000000000000e+02,1.719000000000000000e+03,1.665000000000000000e+03,2.107000000000000000e+03,-1.100000000000000000e+01
2.085000000000000000e+03,1.687000000000000000e+03,1.654000000000000000e+03,7.860000000000000000e+02,1.714000000000000000e+03,9.180000000000000000e+02,8.900000000000000000e+02,2.660000000000000000e+02,-1.100000000000000000e+01
8.370000000000000000e+02,2.810000000000000000e+02,1.775000000000000000e+03,8.490000000000000000e+02,1.611000000000000000e+03,8.760000000000000000e+02,2.115000000000000000e+03,1.656000000000000000e+03,-1.100000000000000000e+01
1.665000000000000000e+03,8.740000000000000000e+02,2.135000000000000000e+03,1.598000000000000000e+03,8.620000000000000000e+02,2.760000000000000000e+02,1.719000000000000000e+03,8.710000000000000000e+02,-1.100000000000000000e+01
8.600000000000000000e+02,1.688000000000000000e+03,2.690000000000000000e+02,8.410000000000000000e+02,1.649000000000000000e+03,2.140000000000000000e+03,8.850000000000000000e+02,1.668000000000000000e+03,-1.100000000000000000e+01
8.630000000000000000e+02,1.677000000000000000e+03,1.718000000000000000e+03,2.073000000000000000e+03,3.090000000000000000e+02,8.210000000000000000e+02,8.780000000000000000e+02,1.661000000000000000e+03,-1.100000000000000000e+01
8.360000000000000000e+02,1.697000000000000000e+03,2.800000000000000000e+02,9.080000000000000000e+02,1.645000000000000000e+03,2.064000000000000000e+03,8.960000000000000000e+02,1.674000000000000000e+03,-1.100000000000000000e+01
8.670000000000000000e+02,1.689000000000000000e+03,3.180000000000000000e+02,8.950000000000000000e+02,1.627000000000000000e+03,2.096000000000000000e+03,8.510000000000000000e+02,1.657000000000000000e+03,-1.100000000000000000e+01
8.450000000000000000e+02,1.665000000000000000e+03,1.672000000000000000e+03,2.146000000000000000e+03,2.700000000000000000e+02,8.100000000000000000e+02,8.650000000000000000e+02,1.727000000000000000e+03,-1.100000000000000000e+01
1.665000000000000000e+03,8.320000000000000000e+02,2.104000000000000000e+03,1.694000000000000000e+03,8.840000000000000000e+02,2.730000000000000000e+02,1.691000000000000000e+03,8.570000000000000000e+02,-1.100000000000000000e+01
8.890000000000000000e+02,2.430000000000000000e+02,1.688000000000000000e+03,8.700000000000000000e+02,1.677000000000000000e+03,8.220000000000000000e+02,2.076000000000000000e+03,1.735000000000000000e+03,-1.100000000000000000e+01
8.890000000000000000e+02,1.636000000000000000e+03,1.623000000000000000e+03,2.055000000000000000e+03,2.930000000000000000e+02,9.010000000000000000e+02,9.160000000000000000e+02,1.687000000000000000e+03,-1.100000000000000000e+01
8.360000000000000000e+02,2.610000000000000000e+02,1.709000000000000000e+03,8.780000000000000000e+02,1.670000000000000000e+03,9.010000000000000000e+02,2.084000000000000000e+03,1.661000000000000000e+03,-1.100000000000000000e+01
8.930000000000000000e+02,1.703000000000000000e+03,1.656000000000000000e+03,2.143000000000000000e+03,2.590000000000000000e+02,8.420000000000000000e+02,8.650000000000000000e+02,1.639000000000000000e+03,-1.100000000000000000e+01
8.360000000000000000e+02,1.615000000000000000e+03,2.800000000000000000e+02,8.450000000000000000e+02,1.705000000000000000e+03,2.164000000000000000e+03,8.640000000000000000e+02,1.691000000000000000e+03,-1.100000000000000000e+01
1.704000000000000000e+03,8.840000000000000000e+02,8.790000000000000000e+02,2.830000000000000000e+02,2.119000000000000000e+03,1.583000000000000000e+03,1.673000000000000000e+03,8.750000000000000000e+02,-1.100000000000000000e+01
1.674000000000000000e+03,8.710000000000000000e+02,8.460000000000000000e+02,2.810000000000000000e+02,2.115000000000000000e+03,1.653000000000000000e+03,1.698000000000000000e+03,8.620000000000000000e+02,-1.100000000000000000e+01
8.550000000000000000e+02,1.615000000000000000e+03,1.690000000000000000e+03,2.075000000000000000e+03,2.980000000000000000e+02,9.140000000000000000e+02,8.790000000000000000e+02,1.674000000000000000e+03,-1.100000000000000000e+01
2.138000000000000000e+03,1.704000000000000000e+03,1.621000000000000000e+03,8.830000000000000000e+02,1.706000000000000000e+03,8.720000000000000000e+02,8.140000000000000000e+02,2.620000000000000000e+02,-1.100000000000000000e+01
1.604000000000000000e+03,2.119000000000000000e+03,8.460000000000000000e+02,1.668000000000000000e+03,8.590000000000000000e+02,1.774000000000000000e+03,2.700000000000000000e+02,8.600000000000000000e+02,-1.100000000000000000e+01
2.088000000000000000e+03,1.747000000000000000e+03,1.645000000000000000e+03,9.060000000000000000e+02,1.647000000000000000e+03,8.660000000000000000e+02,8.130000000000000000e+02,2.880000000000000000e+02,-1.100000000000000000e+01
8.590000000000000000e+02,1.694000000000000000e+03,3.070000000000000000e+02,7.970000000000000000e+02,1.670000000000000000e+03,2.148000000000000000e+03,9.010000000000000000e+02,1.624000000000000000e+03,-1.100000000000000000e+01
