2.960000000000000000e+02,8.370000000000000000e+02,8.860000000000000000e+02,1.622000000000000000e+03,8.870000000000000000e+02,1.710000000000000000e+03,1.670000000000000000e+03,2.092000000000000000e+03,-1.100000000000000000e+01
1.660000000000000000e+03,2.055000000000000000e+03,8.500000000000000000e+02,1.740000000000000000e+03,8.890000000000000000e+02,1.673000000000000000e+03,2.700000000000000000e+02,8.630000000000000000e+02,-1.100000000000000000e+01
2.840000000000000000e+02,8.370000000000000000e+02,8.520000000000000000e+02,1.731000000000000000e+03,8.270000000000000000e+02,1.664000000000000000e+03,1.674000000000000000e+03,2.131000000000000000e+03,-1.100000000000000000e+01
1.663000000000000000e+03,8.490000000000000000e+02,8.430000000000000000e+02,2.890000000000000000e+02,2.112000000000000000e+03,1.641000000000000000e+03,1.687000000000000000e+03,9.160000000000000000e+02,-1.100000000000000000e+01
1.706000000000000000e+03,8.560000000000000000e+02,2.081000000000000000e+03,1.652000000000000000e+03,8.600000000000000000e+02,2.700000000000000000e+02,1.686000000000000000e+03,8.890000000000000000e+02,-1.100000000000000000e+01
2.700000000000000000e+02,8.450000000000000000e+02,8.880000000000000000e+02,1.683000000000000000e+03,8.510000000000000000e+02,1.651000000000000000e+03,1.750000000000000000e+03,2.062000000000000000e+03,-1.100000000000000000e+01
2.080000000000000000e+03,1.686000000000000000e+03,1.687000000000000000e+03,8.430000000000000000e+02,1.696000000000000000e+03,8.650000000000000000e+02,8.560000000000000000e+02,2.870000000000000000e+02,-1.100000000000000000e+01
8.310000000000000000e+02,1.729000000000000000e+03,1.640000000000000000e+03,2.095000000000000000e+03,2.850000000000000000e+02,8.500000000000000000e+02,8.780000000000000000e+02,1.692000000000000000e+03,-1.100000000000000000e+01
1.687000000000000000e+03,8.680000000000000000e+02,8.640000000000000000e+02,2.850000000000000000e+02,2.062000000000000000e+03,1.651000000000000000e+03,1.703000000000000000e+03,8.800000000000000000e+02,-1.100000000000000000e+01
2.770000000000000000e+02,8.750000000000000000e+02,8.390000000000000000e+02,1.688000000000000000e+03,8.330000000000000000e+02,1.668000000000000000e+03,1.742000000000000000e+03,2.078000000000000000e+03,-1.100000000000000000e+01
